,date,count,time_stamp,type
1194,2016-11-26,1.3333333333333333,1480089600.0,c9
1195,2016-11-27,1.5,1480176000.0,c9
1196,2016-11-28,4.2,1480262400.0,c9
1197,2016-11-29,10.8,1480348800.0,c9
1198,2016-11-30,3.0,1480435200.0,c9
1199,2016-12-01,2.75,1480521600.0,c9
1200,2016-12-02,2.3333333333333335,1480608000.0,c9
1201,2016-12-03,1.0,1480694400.0,c9
1202,2016-12-04,1.0,1480780800.0,c9
1203,2016-12-05,2.3333333333333335,1480867200.0,c9
1204,2016-12-06,3.75,1480953600.0,c9
1205,2016-12-07,3.3333333333333335,1481040000.0,c9
1206,2016-12-08,4.0,1481126400.0,c9
1207,2016-12-09,2.0,1481212800.0,c9
1208,2016-12-10,1.0,1481299200.0,c9
1209,2016-12-11,2.0,1481385600.0,c9
1210,2016-12-12,1.0,1481472000.0,c9
1211,2016-12-13,1.5,1481558400.0,c9
1212,2016-12-14,1.6,1481644800.0,c9
1213,2016-12-15,1.0,1481731200.0,c9
1214,2016-12-16,2.0,1481817600.0,c9
1215,2016-12-17,1.75,1481904000.0,c9
1216,2016-12-20,1.25,1482163200.0,c9
1217,2016-12-21,2.5,1482249600.0,c9
1218,2016-12-22,3.0,1482336000.0,c9
1219,2016-12-23,2.0,1482422400.0,c9
1220,2016-12-26,1.5,1482681600.0,c9
1221,2016-12-27,2.0,1482768000.0,c9
1222,2016-12-28,1.5,1482854400.0,c9
1223,2016-12-29,1.0,1482940800.0,c9
1224,2017-01-04,1.0,1483459200.0,c9
1225,2017-01-05,1.0,1483545600.0,c9
1226,2017-02-19,12.0,1487433600.0,c9
1227,2017-02-21,1.0,1487606400.0,c9
1228,2017-02-22,50.0,1487692800.0,c9
1229,2017-02-23,2.0,1487779200.0,c9
1230,2017-02-24,7.0,1487865600.0,c9
1231,2017-02-25,2.0,1487952000.0,c9
1232,2017-02-26,1.0,1488038400.0,c9
1233,2017-02-27,4.0,1488124800.0,c9
1234,2017-02-28,2.5,1488211200.0,c9
1235,2017-03-01,5.75,1488297600.0,c9
1236,2017-03-02,3.4,1488384000.0,c9
1237,2017-03-03,5.0,1488470400.0,c9
1238,2017-03-04,5.0,1488556800.0,c9
1239,2017-03-05,2.0,1488643200.0,c9
1240,2017-03-06,5.4,1488729600.0,c9
1241,2017-03-07,6.4,1488816000.0,c9
1242,2017-03-08,9.8,1488902400.0,c9
1243,2017-03-09,4.8,1488988800.0,c9
1244,2017-03-10,4.6,1489075200.0,c9
1245,2017-03-11,33.0,1489161600.0,c9
1246,2017-03-12,1.5,1489248000.0,c9
1247,2017-03-13,6.0,1489334400.0,c9
1248,2017-03-14,6.4,1489420800.0,c9
1249,2017-03-15,5.8,1489507200.0,c9
1250,2017-03-16,46.2,1489593600.0,c9
1251,2017-03-17,4.0,1489680000.0,c9
1252,2017-03-18,3.0,1489766400.0,c9
1253,2017-03-19,7.0,1489852800.0,c9
1254,2017-03-20,6.6,1489939200.0,c9
1255,2017-03-21,7.0,1490025600.0,c9
1256,2017-03-22,8.6,1490112000.0,c9
1257,2017-03-23,5.4,1490198400.0,c9
1258,2017-03-24,4.8,1490284800.0,c9
1259,2017-03-25,48.75,1490371200.0,c9
1260,2017-03-26,1.0,1490457600.0,c9
1261,2017-03-27,5.6,1490544000.0,c9
1262,2017-03-28,4.8,1490630400.0,c9
1263,2017-03-29,3.4,1490716800.0,c9
1264,2017-03-30,4.4,1490803200.0,c9
1265,2017-03-31,4.0,1490889600.0,c9
1266,2017-04-01,1.0,1490976000.0,c9
1267,2017-04-05,1.6666666666666667,1491321600.0,c9
1268,2017-04-06,3.0,1491408000.0,c9
1269,2017-04-07,2.25,1491494400.0,c9
1270,2017-04-08,1.0,1491580800.0,c9
1271,2017-04-09,2.0,1491667200.0,c9
1272,2017-04-10,11.0,1491753600.0,c9
1273,2017-04-11,4.0,1491840000.0,c9
1274,2017-04-12,2.8,1491926400.0,c9
1275,2017-04-13,3.6,1492012800.0,c9
1276,2017-04-14,2.0,1492099200.0,c9
1277,2017-04-15,2.0,1492185600.0,c9
1278,2017-04-17,2.2,1492358400.0,c9
1279,2017-04-18,3.4,1492444800.0,c9
1280,2017-04-19,1.8,1492531200.0,c9
1281,2017-04-20,2.75,1492617600.0,c9
1282,2017-04-21,1.6666666666666667,1492704000.0,c9
1283,2017-04-23,1.0,1492876800.0,c9
1284,2017-04-24,2.5,1492963200.0,c9
1285,2017-04-25,2.4,1493049600.0,c9
1286,2017-04-26,2.6666666666666665,1493136000.0,c9
1287,2017-04-27,2.3333333333333335,1493222400.0,c9
1288,2017-04-28,1.0,1493308800.0,c9
1289,2017-05-02,2.0,1493654400.0,c9
1290,2017-05-03,1.0,1493740800.0,c9
1291,2017-05-04,2.0,1493827200.0,c9
1292,2017-05-05,2.0,1493913600.0,c9
1293,2017-05-08,1.0,1494172800.0,c9
1294,2017-05-09,1.25,1494259200.0,c9
1295,2017-05-10,1.4,1494345600.0,c9
1296,2017-05-11,1.75,1494432000.0,c9
1297,2017-05-12,1.25,1494518400.0,c9
1298,2017-05-13,1.0,1494604800.0,c9
1299,2017-05-14,1.0,1494691200.0,c9
1300,2017-05-15,2.0,1494777600.0,c9
1301,2017-05-16,2.0,1494864000.0,c9
1302,2017-05-17,1.3333333333333333,1494950400.0,c9
1303,2017-05-18,1.75,1495036800.0,c9
1304,2017-05-19,1.6666666666666667,1495123200.0,c9
1305,2017-05-21,1.5,1495296000.0,c9
1306,2017-05-22,2.75,1495382400.0,c9
1307,2017-05-23,2.75,1495468800.0,c9
1308,2017-05-24,3.0,1495555200.0,c9
1309,2017-05-25,2.25,1495641600.0,c9
1310,2017-05-26,1.5,1495728000.0,c9
1311,2017-05-27,1.0,1495814400.0,c9
1312,2017-06-01,1.0,1496246400.0,c9
1313,2017-06-02,1.0,1496332800.0,c9
1314,2017-06-04,1.0,1496505600.0,c9
1315,2017-06-05,2.5,1496592000.0,c9
1316,2017-06-06,1.6666666666666667,1496678400.0,c9
1317,2017-06-07,1.0,1496764800.0,c9
1318,2017-06-08,1.5,1496851200.0,c9
1319,2017-06-12,1.0,1497196800.0,c9
1320,2017-06-14,1.0,1497369600.0,c9
1321,2017-06-15,2.0,1497456000.0,c9
1322,2017-06-16,2.0,1497542400.0,c9
1323,2017-06-21,1.0,1497974400.0,c9
1324,2017-06-23,1.0,1498147200.0,c9
1325,2017-06-24,1.5,1498233600.0,c9
1326,2017-06-27,1.0,1498492800.0,c9
1327,2017-06-28,1.5,1498579200.0,c9
1328,2017-06-29,1.0,1498665600.0,c9
1329,2017-06-30,1.0,1498752000.0,c9
1330,2017-07-04,1.0,1499097600.0,c9
1331,2017-09-03,1.0,1504368000.0,c9
1332,2017-09-04,2.5,1504454400.0,c9
1333,2017-09-05,7.0,1504540800.0,c9
1334,2017-09-06,4.666666666666667,1504627200.0,c9
1335,2017-09-07,7.0,1504713600.0,c9
1336,2017-09-08,12.0,1504800000.0,c9
1337,2017-09-09,4.666666666666667,1504886400.0,c9
1338,2017-09-10,2.0,1504972800.0,c9
1339,2017-09-11,9.5,1505059200.0,c9
1340,2017-09-12,11.8,1505145600.0,c9
1341,2017-09-13,12.4,1505232000.0,c9
1342,2017-09-14,13.8,1505318400.0,c9
1343,2017-09-15,10.6,1505404800.0,c9
1344,2017-09-16,9.0,1505491200.0,c9
1345,2017-09-17,7.0,1505577600.0,c9
1346,2017-09-18,18.6,1505664000.0,c9
1347,2017-09-19,20.4,1505750400.0,c9
1348,2017-09-20,24.4,1505836800.0,c9
1349,2017-09-21,25.0,1505923200.0,c9
1350,2017-09-22,21.0,1506009600.0,c9
1351,2017-09-23,12.0,1506096000.0,c9
1352,2017-09-24,7.8,1506182400.0,c9
1353,2017-09-25,22.6,1506268800.0,c9
1354,2017-09-26,22.0,1506355200.0,c9
1355,2017-09-27,17.2,1506441600.0,c9
1356,2017-09-28,14.6,1506528000.0,c9
1357,2017-09-29,7.4,1506614400.0,c9
1358,2017-09-30,2.0,1506700800.0,c9
1359,2017-10-08,1.0,1507392000.0,c9
1360,2017-10-09,13.0,1507478400.0,c9
1361,2017-10-10,27.0,1507564800.0,c9
1362,2017-10-11,29.2,1507651200.0,c9
1363,2017-10-12,29.6,1507737600.0,c9
1364,2017-10-13,24.6,1507824000.0,c9
1365,2017-10-14,19.75,1507910400.0,c9
1366,2017-10-15,10.8,1507996800.0,c9
1367,2017-10-16,27.2,1508083200.0,c9
1368,2017-10-17,25.8,1508169600.0,c9
1369,2017-10-18,25.0,1508256000.0,c9
1370,2017-10-19,26.6,1508342400.0,c9
1371,2017-10-20,21.2,1508428800.0,c9
1372,2017-10-21,10.0,1508515200.0,c9
1373,2017-10-22,8.4,1508601600.0,c9
1374,2017-10-23,23.0,1508688000.0,c9
1375,2017-10-24,23.0,1508774400.0,c9
1376,2017-10-25,21.8,1508860800.0,c9
1377,2017-10-26,22.6,1508947200.0,c9
1378,2017-10-27,18.2,1509033600.0,c9
1379,2017-10-28,11.25,1509120000.0,c9
1380,2017-10-29,7.75,1509206400.0,c9
1381,2017-10-30,26.0,1509292800.0,c9
1382,2017-10-31,17.8,1509379200.0,c9
1383,2017-11-01,16.6,1509465600.0,c9
1384,2017-11-02,15.6,1509552000.0,c9
1385,2017-11-03,15.0,1509638400.0,c9
1386,2017-11-04,7.0,1509724800.0,c9
1387,2017-11-05,4.75,1509811200.0,c9
1388,2017-11-06,14.6,1509897600.0,c9
1389,2017-11-07,16.0,1509984000.0,c9
1390,2017-11-08,15.2,1510070400.0,c9
1391,2017-11-09,30.6,1510156800.0,c9
1392,2017-11-10,14.4,1510243200.0,c9
1393,2017-11-11,4.5,1510329600.0,c9
1394,2017-11-12,3.6666666666666665,1510416000.0,c9
1395,2017-11-13,11.8,1510502400.0,c9
1396,2017-11-14,11.0,1510588800.0,c9
1397,2017-11-15,11.0,1510675200.0,c9
1398,2017-11-16,23.2,1510761600.0,c9
1399,2017-11-17,9.5,1510848000.0,c9
1400,2017-11-18,63.0,1510934400.0,c9
1401,2017-11-19,2.0,1511020800.0,c9
1402,2017-11-20,13.8,1511107200.0,c9
1403,2017-11-21,7.2,1511193600.0,c9
1404,2017-11-22,5.6,1511280000.0,c9
1405,2017-11-23,4.0,1511366400.0,c9
1406,2017-11-24,18.2,1511452800.0,c9
1407,2017-11-25,46.0,1511539200.0,c9
1408,2017-11-26,5.0,1511625600.0,c9
1409,2017-11-27,4.2,1511712000.0,c9
1410,2017-11-28,4.8,1511798400.0,c9
1411,2017-11-29,3.8,1511884800.0,c9
1412,2017-11-30,2.6,1511971200.0,c9
1413,2017-12-01,4.333333333333333,1512057600.0,c9
1414,2017-12-02,2.0,1512144000.0,c9
1415,2017-12-03,2.0,1512230400.0,c9
1416,2017-12-04,3.6666666666666665,1512316800.0,c9
1417,2017-12-05,3.0,1512403200.0,c9
1418,2017-12-06,3.0,1512489600.0,c9
1419,2017-12-07,4.333333333333333,1512576000.0,c9
1420,2017-12-08,3.5,1512662400.0,c9
1421,2017-12-09,2.0,1512748800.0,c9
1422,2017-12-11,1.5,1512921600.0,c9
1423,2017-12-12,2.0,1513008000.0,c9
1424,2017-12-13,1.6666666666666667,1513094400.0,c9
1425,2017-12-14,2.5,1513180800.0,c9
1426,2017-12-15,1.5,1513267200.0,c9
1427,2017-12-16,3.0,1513353600.0,c9
1428,2017-12-18,1.0,1513526400.0,c9
1429,2017-12-19,1.5,1513612800.0,c9
1430,2017-12-20,4.0,1513699200.0,c9
1431,2017-12-21,1.0,1513785600.0,c9
1432,2017-12-22,2.0,1513872000.0,c9
1433,2017-12-23,1.0,1513958400.0,c9
1434,2017-12-24,1.0,1514044800.0,c9
1435,2017-12-25,1.0,1514131200.0,c9
1436,2017-12-26,1.0,1514217600.0,c9
1437,2017-12-27,1.5,1514304000.0,c9
1438,2017-12-28,1.0,1514390400.0,c9
